,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,ENCODED_JOB,ENCODED_MARITAL,ENCODED_EDUCATION,ENCODED_DEFAULT,ENCODED_HOUSING,ENCODED_CONTACT,ENCODED_POUTCOME,ENCODED_MONTHS,ENCODED_LOAN,ENCODED_Y,SCALLED_AGE,SCALED_BALANCE,SCALLED_DAY,SCALED_DURATION,SCALED_CAMPAIGN,SCALED_PDAYS,SCALLED_PREVIOUS
1239,42,selfemployed,married,tertiary,no,52.0,yes,no,cellular,16,apr,432.0,1.0,-1.0,0,unknown,no,7,1,3,0,1,0,2,4,0,0,3.6829268292682933,-0.4107460447719121,7.0,0.6294404736062591,-0.5932377267879271,-0.4187180770561017,-1.0
1240,51,admin,married,secondary,no,241.0,no,no,cellular,7,dec,308.0,2.0,-1.0,0,unknown,yes,1,1,2,0,0,0,2,12,0,1,5.439024390243903,-0.3500820177387288,2.2,0.1710609205612007,-0.256852727306092,-0.4187180770561017,-1.0
1242,30,management,married,tertiary,no,265.0,yes,no,unknown,26,may,45.0,4.0,-1.0,0,unknown,no,5,1,3,0,1,2,2,5,0,0,1.3414634146341466,-0.3423786492265785,12.333333333333334,-0.8011473250101732,0.415917271657578,-0.4187180770561017,-1.0
1243,39,bluecollar,married,secondary,no,679.0,yes,no,unknown,17,jun,341.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,6,0,0,3.097560975609757,-0.20949554239198645,7.533333333333333,0.29304902741996625,-0.5932377267879271,-0.4187180770561017,-1.0
1244,38,management,married,tertiary,no,1221.0,yes,no,unknown,3,jun,258.0,1.0,-1.0,0,unknown,no,5,1,3,0,1,2,2,6,0,0,2.9024390243902447,-0.03552780349259297,0.06666666666666687,-0.013769544376322836,-0.5932377267879271,-0.4187180770561017,-1.0
1245,41,management,married,tertiary,no,144.0,no,no,cellular,27,feb,123.0,3.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,2,0,0,3.487804878048781,-0.3812164654753361,12.866666666666667,-0.5128117997076364,0.07953227217574302,-0.4187180770561017,-1.0
1246,32,admin,single,tertiary,no,8866.0,no,no,cellular,9,jun,234.0,2.0,83.0,2,success,yes,1,2,3,0,0,0,1,6,0,1,1.7317073170731714,2.418316041315273,3.2666666666666666,-0.10248816754633414,-0.256852727306092,0.4199714277396883,-0.1351351351351351
1247,29,admin,divorced,secondary,no,0.0,yes,no,cellular,14,may,406.0,2.0,-1.0,0,unknown,yes,1,0,2,0,1,0,2,5,0,1,1.1463414634146352,-0.4274366765482377,5.933333333333334,0.5333286318387469,-0.256852727306092,-0.4187180770561017,-1.0
1248,26,student,single,tertiary,no,1134.0,no,no,cellular,21,apr,464.0,4.0,-1.0,0,unknown,yes,9,2,3,0,0,0,2,4,0,1,0.5609756097560981,-0.06345251434913768,9.666666666666666,0.7477319711662742,0.415917271657578,-0.4187180770561017,-1.0
1249,31,bluecollar,single,secondary,no,54.0,no,no,unknown,18,jun,230.0,3.0,-1.0,0,unknown,no,2,2,2,0,0,2,2,6,0,0,1.536585365853659,-0.4101040973958996,8.066666666666666,-0.11727460474133602,0.07953227217574302,-0.4187180770561017,-1.0
1250,48,retired,married,primary,no,1591.0,no,no,cellular,31,jul,217.0,4.0,-1.0,0,unknown,no,6,1,1,0,0,0,2,7,0,0,4.8536585365853675,0.08323246106972362,14.999999999999998,-0.16533052562509215,0.415917271657578,-0.4187180770561017,-1.0
1251,46,management,divorced,tertiary,no,770.0,yes,no,unknown,16,may,94.0,1.0,-1.0,0,unknown,no,5,0,3,0,1,2,2,5,0,0,4.463414634146343,-0.1802869367834167,7.0,-0.6200134693714,-0.5932377267879271,-0.4187180770561017,-1.0
1252,58,retired,married,primary,no,0.0,yes,yes,cellular,8,aug,163.0,2.0,-1.0,0,unknown,no,6,1,1,0,1,0,2,8,1,0,6.804878048780489,-0.4274366765482377,2.7333333333333334,-0.36494742775761757,-0.256852727306092,-0.4187180770561017,-1.0
1253,76,housemaid,divorced,primary,no,1411.0,no,no,telephone,15,apr,170.0,3.0,-1.0,0,unknown,yes,4,0,1,0,0,1,2,4,0,1,10.317073170731708,0.025457197228596632,6.466666666666667,-0.3390711626663643,0.07953227217574302,-0.4187180770561017,-1.0
1254,39,management,married,tertiary,no,429.0,yes,no,unknown,8,may,272.0,4.0,-1.0,0,unknown,no,5,1,3,0,1,2,2,5,0,0,3.097560975609757,-0.28973896439355173,2.7333333333333334,0.037982985806183756,0.415917271657578,-0.4187180770561017,-1.0
1255,33,bluecollar,married,secondary,no,0.0,yes,no,unknown,21,may,521.0,3.0,-1.0,0,unknown,yes,2,1,2,0,1,2,2,5,0,1,1.9268292682926838,-0.4274366765482377,9.666666666666666,0.958438701195051,0.07953227217574302,-0.4187180770561017,-1.0
1256,33,technician,single,tertiary,no,109.0,yes,yes,cellular,25,may,601.0,2.0,10.0,7,failure,yes,10,2,3,0,1,0,0,5,1,1,1.9268292682926838,-0.3924505445555553,11.8,1.2541674450950886,-0.256852727306092,-0.3088896895233197,2.027027027027027
1257,36,technician,married,secondary,no,0.0,yes,no,unknown,20,jun,156.0,7.0,-1.0,0,unknown,no,10,1,2,0,1,2,2,6,0,0,2.51219512195122,-0.4274366765482377,9.133333333333333,-0.39082369284887086,1.425072270103083,-0.4187180770561017,-1.0
1258,35,services,divorced,secondary,no,828.0,yes,no,cellular,21,jul,87.0,1.0,-1.0,0,unknown,no,8,0,2,0,1,0,2,7,0,0,2.3170731707317076,-0.16167046287905357,9.666666666666666,-0.6458897344626534,-0.5932377267879271,-0.4187180770561017,-1.0
1259,33,technician,single,secondary,no,49.0,no,no,unknown,21,may,151.0,1.0,-1.0,0,unknown,no,10,2,2,0,0,2,2,5,0,0,1.9268292682926838,-0.4117089658359309,9.666666666666666,-0.40930673934262324,-0.5932377267879271,-0.4187180770561017,-1.0
1260,44,bluecollar,married,secondary,no,669.0,yes,no,cellular,13,may,15.0,7.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,5,0,0,4.073170731707318,-0.21270527927204907,5.4,-0.9120456039726873,1.425072270103083,-0.4187180770561017,-1.0
1261,49,bluecollar,married,secondary,no,1860.0,no,no,cellular,25,aug,150.0,3.0,-1.0,0,unknown,no,2,1,2,0,0,0,2,8,0,0,5.048780487804878,0.16957438314340784,11.8,-0.41300334864137367,0.07953227217574302,-0.4187180770561017,-1.0
1262,47,technician,married,secondary,no,1387.0,yes,no,unknown,30,may,219.0,4.0,-1.0,0,unknown,no,10,1,2,0,1,2,2,5,0,0,4.658536585365855,0.017753828716446367,14.466666666666667,-0.1579373070275912,0.415917271657578,-0.4187180770561017,-1.0
1263,37,bluecollar,married,primary,no,445.0,yes,no,unknown,26,may,159.0,2.0,-1.0,0,unknown,no,2,1,1,0,1,2,2,5,0,0,2.7073170731707323,-0.28460338538545155,12.333333333333334,-0.37973386495261946,-0.256852727306092,-0.4187180770561017,-1.0
1264,60,technician,married,secondary,no,2041.0,no,no,telephone,29,jan,123.0,1.0,185.0,7,failure,no,10,1,2,0,0,1,0,1,0,0,7.195121951219512,0.2276706206725411,13.933333333333334,-0.5128117997076364,-0.5932377267879271,1.4383801121345763,2.027027027027027
1265,30,services,single,secondary,no,581.0,yes,no,cellular,15,may,267.0,1.0,354.0,1,unknown,no,8,2,2,0,1,0,2,5,0,0,1.3414634146341466,-0.24095096381660003,6.466666666666667,0.0194999393124314,-0.5932377267879271,3.125743520592773,-0.5675675675675675
1266,46,technician,married,secondary,no,1596.0,yes,no,cellular,26,aug,106.0,7.0,-1.0,0,unknown,no,10,1,2,0,1,0,2,8,0,0,4.463414634146343,0.08483732950975492,12.333333333333334,-0.5756541577863944,1.425072270103083,-0.4187180770561017,-1.0
1267,55,retired,single,primary,no,700.0,no,yes,unknown,27,jun,141.0,1.0,-1.0,0,unknown,no,6,2,1,0,0,2,2,6,1,0,6.219512195121952,-0.20275509494385496,12.866666666666667,-0.44627283233012793,-0.5932377267879271,-0.4187180770561017,-1.0
1268,29,bluecollar,married,secondary,no,508.0,yes,yes,unknown,19,jun,262.0,5.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,6,1,0,1.1463414634146352,-0.2643820430410571,8.6,0.0010168928186790474,0.7523022711394131,-0.4187180770561017,-1.0
1269,50,technician,married,secondary,no,0.0,yes,no,unknown,2,jun,171.0,2.0,-1.0,0,unknown,no,10,1,2,0,1,2,2,6,0,0,5.2439024390243905,-0.4274366765482377,-0.46666666666666656,-0.3353745533676138,-0.256852727306092,-0.4187180770561017,-1.0
1270,57,retired,married,secondary,no,718.0,no,no,cellular,3,jun,170.0,1.0,-1.0,0,unknown,no,6,1,2,0,0,0,2,6,0,0,6.609756097560977,-0.19697756855974227,0.06666666666666687,-0.3390711626663643,-0.5932377267879271,-0.4187180770561017,-1.0
1271,31,services,married,secondary,no,0.0,yes,no,unknown,28,may,408.0,1.0,-1.0,0,unknown,no,8,1,2,0,1,2,2,5,0,0,1.536585365853659,-0.4274366765482377,13.4,0.5407218504362478,-0.5932377267879271,-0.4187180770561017,-1.0
1272,38,management,married,tertiary,no,590.0,no,no,cellular,31,jul,49.0,2.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,7,0,0,2.9024390243902447,-0.2380622006245437,14.999999999999998,-0.7863608878151712,-0.256852727306092,-0.4187180770561017,-1.0
1273,44,housemaid,married,primary,no,71.0,yes,no,cellular,11,jul,251.0,2.0,-1.0,0,unknown,no,4,1,1,0,1,0,2,7,0,0,4.073170731707318,-0.4046475446997932,4.333333333333333,-0.039645809467576135,-0.256852727306092,-0.4187180770561017,-1.0
1274,42,selfemployed,married,tertiary,no,0.0,yes,no,telephone,23,jul,160.0,7.0,-1.0,0,unknown,no,7,1,3,0,1,1,2,7,0,0,3.6829268292682933,-0.4274366765482377,10.733333333333333,-0.376037255653869,1.425072270103083,-0.4187180770561017,-1.0
1275,42,bluecollar,married,secondary,no,193.0,yes,no,unknown,17,jun,171.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,6,0,0,3.6829268292682933,-0.36548875476302933,7.533333333333333,-0.3353745533676138,-0.5932377267879271,-0.4187180770561017,-1.0
1276,54,bluecollar,married,secondary,no,3002.0,no,no,cellular,13,aug,110.0,4.0,-1.0,0,unknown,no,2,1,2,0,0,0,2,8,0,0,6.02439024390244,0.5361263348465579,5.4,-0.5608677205913926,0.415917271657578,-0.4187180770561017,-1.0
1277,72,admin,married,primary,no,2321.0,no,no,cellular,14,sep,221.0,2.0,64.0,12,failure,yes,1,1,1,0,0,0,0,9,0,1,9.536585365853659,0.31754325331429417,5.933333333333334,-0.15054408843009026,-0.256852727306092,0.23026784927397392,4.1891891891891895
1278,37,admin,married,secondary,no,1314.0,yes,no,cellular,21,aug,200.0,1.0,91.0,10,failure,no,1,1,2,0,1,0,0,8,0,0,2.7073170731707323,-0.005677250508010691,9.666666666666666,-0.22817288370385014,-0.5932377267879271,0.4998466186726207,3.3243243243243246
1279,31,management,married,tertiary,no,2229.0,yes,no,unknown,26,may,90.0,4.0,-1.0,0,unknown,no,5,1,3,0,1,2,2,5,0,0,1.536585365853659,0.28801367401771816,12.333333333333334,-0.634799906566402,0.415917271657578,-0.4187180770561017,-1.0
1280,45,admin,married,secondary,no,171.0,yes,yes,cellular,7,aug,292.0,1.0,-1.0,0,unknown,no,1,1,2,0,1,0,2,8,1,0,4.26829268292683,-0.37255017589916706,2.2,0.11191517178119317,-0.5932377267879271,-0.4187180770561017,-1.0
1282,65,retired,married,primary,no,3629.0,no,no,cellular,27,apr,148.0,1.0,-1.0,0,unknown,yes,6,1,1,0,0,0,2,4,0,1,8.170731707317074,0.7373768372264837,12.866666666666667,-0.42039656723887464,-0.5932377267879271,-0.4187180770561017,-1.0
1283,34,bluecollar,married,secondary,no,0.0,yes,yes,unknown,13,may,276.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,5,1,0,2.121951219512196,-0.4274366765482377,5.4,0.05276942300118564,-0.5932377267879271,-0.4187180770561017,-1.0
1284,30,services,married,tertiary,no,2025.0,yes,no,cellular,17,apr,140.0,1.0,-1.0,0,unknown,no,8,1,3,0,1,0,2,4,0,0,1.3414634146341466,0.2225350416644409,7.533333333333333,-0.4499694416288784,-0.5932377267879271,-0.4187180770561017,-1.0
1285,52,admin,married,secondary,no,1236.0,yes,no,unknown,6,may,247.0,1.0,-1.0,0,unknown,no,1,1,2,0,1,2,2,5,0,0,5.634146341463415,-0.030713198172499054,1.666666666666667,-0.05443224666257802,-0.5932377267879271,-0.4187180770561017,-1.0
1286,31,bluecollar,married,primary,no,2.0,yes,yes,cellular,10,jul,112.0,1.0,-1.0,0,unknown,no,2,1,1,0,1,0,2,7,1,0,1.536585365853659,-0.42679472917222516,3.8,-0.5534745019938916,-0.5932377267879271,-0.4187180770561017,-1.0
1287,38,services,married,tertiary,no,0.0,yes,no,cellular,17,apr,239.0,1.0,147.0,4,failure,no,8,1,3,0,1,0,0,4,0,0,2.9024390243902447,-0.4274366765482377,7.533333333333333,-0.08400512105258179,-0.5932377267879271,1.0589729552031475,0.7297297297297298
1288,53,bluecollar,married,secondary,no,2231.0,yes,no,cellular,14,jul,272.0,3.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,7,0,0,5.829268292682928,0.2886556213937307,5.933333333333334,0.037982985806183756,0.07953227217574302,-0.4187180770561017,-1.0
1289,58,retired,married,tertiary,no,1326.0,no,no,cellular,28,aug,201.0,1.0,-1.0,0,unknown,no,6,1,3,0,0,0,2,8,0,0,6.804878048780489,-0.0018255662519355586,13.4,-0.22447627440509968,-0.5932377267879271,-0.4187180770561017,-1.0
1290,48,bluecollar,married,primary,no,551.0,yes,yes,cellular,17,apr,1064.0,3.0,303.0,5,failure,no,2,1,1,0,1,0,0,4,1,0,4.8536585365853675,-0.2505801744567879,7.533333333333333,2.965697550416557,0.07953227217574302,2.616539178395329,1.1621621621621623
1291,31,management,single,tertiary,no,155.0,yes,no,cellular,5,aug,291.0,1.0,-1.0,0,unknown,no,5,2,3,0,1,0,2,8,0,0,1.536585365853659,-0.37768575490726725,1.1333333333333333,0.1082185624824427,-0.5932377267879271,-0.4187180770561017,-1.0
1292,31,technician,married,secondary,no,671.0,no,no,cellular,2,feb,119.0,2.0,175.0,2,failure,no,10,1,2,0,0,0,0,2,0,0,1.536585365853659,-0.21206333189603654,-0.46666666666666656,-0.5275982369026383,-0.256852727306092,1.338536123468411,-0.1351351351351351
1293,35,entrepreneur,married,primary,yes,25.0,no,yes,cellular,7,jul,236.0,1.0,-1.0,0,unknown,no,3,1,1,1,0,0,2,7,1,0,2.3170731707317076,-0.4194123343480812,2.2,-0.09509494894883319,-0.5932377267879271,-0.4187180770561017,-1.0
1294,31,technician,married,secondary,no,222.0,yes,no,unknown,29,may,251.0,4.0,-1.0,0,unknown,no,10,1,2,0,1,2,2,5,0,0,1.536585365853659,-0.35618051781084775,13.933333333333334,-0.039645809467576135,0.415917271657578,-0.4187180770561017,-1.0
1295,30,technician,single,secondary,no,3096.0,yes,no,cellular,11,aug,272.0,4.0,-1.0,0,unknown,no,10,2,2,0,1,0,2,8,0,0,1.3414634146341466,0.5662978615191465,4.333333333333333,0.037982985806183756,0.415917271657578,-0.4187180770561017,-1.0
1296,39,unemployed,married,tertiary,no,201.0,no,no,cellular,3,jun,699.0,1.0,119.0,1,failure,yes,11,1,3,0,0,0,0,6,0,1,3.097560975609757,-0.36292096525897927,0.06666666666666687,1.616435156372635,-0.5932377267879271,0.7794097869378841,-0.5675675675675675
1297,42,selfemployed,single,tertiary,no,580.0,no,no,cellular,5,feb,393.0,1.0,-1.0,0,unknown,no,7,2,3,0,0,0,2,2,0,0,3.6829268292682933,-0.2412719375046063,1.1333333333333333,0.48527271095499075,-0.5932377267879271,-0.4187180770561017,-1.0
1298,32,entrepreneur,married,tertiary,no,281.0,yes,no,telephone,20,apr,18.0,5.0,-1.0,2,failure,no,3,1,3,0,1,1,0,4,0,0,1.7317073170731714,-0.3372430702184784,9.133333333333333,-0.9009557760764358,0.7523022711394131,-0.4187180770561017,-0.1351351351351351
1299,43,management,married,tertiary,no,0.0,no,no,cellular,18,aug,241.0,5.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,8,0,0,3.8780487804878057,-0.4274366765482377,8.066666666666666,-0.07661190245508084,0.7523022711394131,-0.4187180770561017,-1.0
1302,61,retired,divorced,secondary,no,410.0,no,yes,cellular,31,jul,470.0,4.0,-1.0,0,unknown,no,6,0,2,0,0,0,2,7,1,0,7.390243902439025,-0.29583746446567066,14.999999999999998,0.769911626958777,0.415917271657578,-0.4187180770561017,-1.0
1303,48,admin,married,secondary,no,178.0,no,no,cellular,10,nov,228.0,1.0,-1.0,0,unknown,no,1,1,2,0,0,0,2,11,0,0,4.8536585365853675,-0.37030336008312326,3.8,-0.12466782333883696,-0.5932377267879271,-0.4187180770561017,-1.0
1304,25,student,single,secondary,no,1919.0,yes,no,cellular,15,may,264.0,1.0,351.0,4,failure,no,9,2,2,0,1,0,0,5,0,0,0.3658536585365857,0.18851183073577724,6.466666666666667,0.00841011141617999,-0.5932377267879271,3.095790323992923,0.7297297297297298
1306,33,technician,married,secondary,yes,0.0,no,no,cellular,29,aug,93.0,2.0,-1.0,0,unknown,no,10,1,2,1,0,0,2,8,0,0,1.9268292682926838,-0.4274366765482377,13.933333333333334,-0.6237100786701505,-0.256852727306092,-0.4187180770561017,-1.0
1307,26,entrepreneur,single,secondary,no,101.0,yes,no,cellular,5,feb,810.0,1.0,268.0,1,failure,yes,3,2,2,0,1,0,0,2,0,1,0.5609756097560981,-0.39501833405960535,1.1333333333333333,2.0267587885339373,-0.5932377267879271,2.26708521806375,-0.5675675675675675
1308,28,management,single,tertiary,no,1808.0,no,no,cellular,30,apr,262.41771019678,1.0,-1.0,0,unknown,yes,5,2,3,0,0,0,2,4,0,1,0.9512195121951228,0.15288375136708227,14.466666666666667,0.002561004216278805,-0.5932377267879271,-0.4187180770561017,-1.0
1309,61,management,married,tertiary,no,267.0,no,no,cellular,21,oct,192.0,3.0,184.0,1,success,yes,5,1,3,0,0,0,1,10,0,1,7.390243902439025,-0.341736701850566,9.666666666666666,-0.2577457580938539,0.07953227217574302,1.4283957132679599,-0.5675675675675675
1310,45,services,married,secondary,no,222.0,no,no,cellular,25,aug,119.0,11.0,-1.0,0,unknown,no,8,1,2,0,0,0,2,8,0,0,4.26829268292683,-0.35618051781084775,11.8,-0.5275982369026383,2.770612268030423,-0.4187180770561017,-1.0
1311,54,technician,divorced,secondary,no,1904.0,yes,yes,unknown,7,may,280.0,3.0,-1.0,0,unknown,no,10,0,2,0,1,2,2,5,1,0,6.02439024390244,0.18369722541568334,2.2,0.06755586019618752,0.07953227217574302,-0.4187180770561017,-1.0
1312,48,management,single,secondary,no,290.0,yes,no,cellular,21,jul,257.0,2.0,-1.0,0,unknown,no,5,2,2,0,1,0,2,7,0,0,4.8536585365853675,-0.334354307026422,9.666666666666666,-0.017466153675073308,-0.256852727306092,-0.4187180770561017,-1.0
1313,43,technician,divorced,secondary,no,0.0,no,no,cellular,28,aug,192.0,2.0,-1.0,0,unknown,no,10,0,2,0,0,0,2,8,0,0,3.8780487804878057,-0.4274366765482377,13.4,-0.2577457580938539,-0.256852727306092,-0.4187180770561017,-1.0
1314,39,admin,single,secondary,no,2345.0,yes,no,cellular,8,may,491.0,2.0,344.0,2,failure,yes,1,2,2,0,1,0,0,5,0,1,3.097560975609757,0.3252466218264444,2.7333333333333334,0.8475404222325369,-0.256852727306092,3.0258995319266075,-0.1351351351351351
1315,43,technician,married,secondary,no,2344.0,yes,no,unknown,27,may,111.0,2.0,-1.0,0,unknown,no,10,1,2,0,1,2,2,5,0,0,3.8780487804878057,0.3249256481384382,12.866666666666667,-0.5571711112926421,-0.256852727306092,-0.4187180770561017,-1.0
1316,53,technician,married,tertiary,no,0.0,yes,no,cellular,21,aug,53.0,1.0,-1.0,0,unknown,no,10,1,3,0,1,0,2,8,0,0,5.829268292682928,-0.4274366765482377,9.666666666666666,-0.7715744506201694,-0.5932377267879271,-0.4187180770561017,-1.0
1317,39,bluecollar,married,secondary,no,607.0,yes,no,unknown,6,may,99.0,2.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,5,0,0,3.097560975609757,-0.23260564792843724,1.666666666666667,-0.6015304228776477,-0.256852727306092,-0.4187180770561017,-1.0
1318,49,admin,single,secondary,no,716.0,yes,no,unknown,15,may,1257.0,3.0,-1.0,0,unknown,yes,1,2,2,0,1,2,2,5,0,1,5.048780487804878,-0.1976195159357548,6.466666666666667,3.6791431450753977,0.07953227217574302,-0.4187180770561017,-1.0
1319,45,technician,married,secondary,no,0.0,no,yes,cellular,18,aug,149.0,5.0,-1.0,0,unknown,no,10,1,2,0,0,0,2,8,1,0,4.26829268292683,-0.4274366765482377,8.066666666666666,-0.41669995794012415,0.7523022711394131,-0.4187180770561017,-1.0
1320,26,management,divorced,tertiary,yes,0.0,no,yes,cellular,29,jan,66.0,2.0,262.0,2,failure,no,5,0,3,1,0,0,0,1,1,0,0.5609756097560981,-0.4274366765482377,13.933333333333334,-0.7235185297364133,-0.256852727306092,2.2071788248640507,-0.1351351351351351
1321,39,management,single,tertiary,no,0.0,yes,no,unknown,27,may,59.0,1.0,-1.0,0,unknown,no,5,2,3,0,1,2,2,5,0,0,3.097560975609757,-0.4274366765482377,12.866666666666667,-0.7493947948276666,-0.5932377267879271,-0.4187180770561017,-1.0
1322,29,technician,single,secondary,no,309.0,yes,no,unknown,13,may,214.0,1.0,-1.0,0,unknown,no,10,2,2,0,1,2,2,5,0,0,1.1463414634146352,-0.32825580695430306,5.4,-0.17642035352134355,-0.5932377267879271,-0.4187180770561017,-1.0
1323,35,management,married,tertiary,no,260.0,no,no,cellular,7,aug,358.0,2.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,8,0,0,2.3170731707317076,-0.34398351766660984,2.2,0.35589138549872423,-0.256852727306092,-0.4187180770561017,-1.0
1324,45,services,married,secondary,no,561.0,yes,no,unknown,29,may,340.0,7.0,-1.0,0,unknown,no,8,1,2,0,1,2,2,5,0,0,4.26829268292683,-0.24737043757672525,13.933333333333334,0.28935241812121576,1.425072270103083,-0.4187180770561017,-1.0
1325,32,bluecollar,married,primary,no,0.0,yes,yes,cellular,18,may,801.0,5.0,355.0,2,failure,yes,2,1,1,0,1,0,0,5,1,1,1.7317073170731714,-0.4274366765482377,8.066666666666666,1.9934893048451832,0.7523022711394131,3.1357279194593897,-0.1351351351351351
1326,31,admin,married,secondary,no,3052.0,yes,yes,unknown,27,may,139.0,2.0,-1.0,0,unknown,no,1,1,2,0,1,2,2,5,1,0,1.536585365853659,0.5521750192468711,12.866666666666667,-0.45366605092762885,-0.256852727306092,-0.4187180770561017,-1.0
1327,33,entrepreneur,single,secondary,no,278.0,no,no,cellular,1,feb,563.0,5.0,-1.0,0,unknown,yes,3,2,2,0,0,0,2,2,0,1,1.9268292682926838,-0.3382059912824971,-0.9999999999999999,1.1136962917425708,0.7523022711394131,-0.4187180770561017,-1.0
1328,45,management,single,tertiary,no,311.0,yes,yes,cellular,22,may,81.0,1.0,-1.0,0,unknown,no,5,2,3,0,1,0,2,5,1,0,4.26829268292683,-0.32761385957829053,10.2,-0.6680693902551562,-0.5932377267879271,-0.4187180770561017,-1.0
1329,33,services,married,secondary,no,1397.0,yes,no,cellular,16,apr,370.0,1.0,146.0,3,failure,no,8,1,2,0,1,0,0,4,0,0,1.9268292682926838,0.020963565596508978,7.0,0.4002506970837299,-0.5932377267879271,1.0489885563365309,0.29729729729729737
1330,43,bluecollar,single,secondary,no,1306.0,yes,no,cellular,16,apr,243.0,1.0,336.0,1,failure,no,2,2,2,0,1,0,0,4,0,0,3.8780487804878057,-0.00824504001206078,7.0,-0.0692186838575799,-0.5932377267879271,2.946024340993675,-0.5675675675675675
1331,30,admin,single,secondary,no,265.0,yes,no,cellular,25,may,681.0,1.0,181.0,2,success,yes,1,2,2,0,1,0,1,5,0,1,1.3414634146341466,-0.3423786492265785,11.8,1.5498961889951264,-0.5932377267879271,1.3984425166681103,-0.1351351351351351
1334,53,technician,single,secondary,yes,0.0,yes,yes,unknown,16,jun,131.0,2.0,-1.0,0,unknown,no,10,2,2,1,1,2,2,6,1,0,5.829268292682928,-0.4274366765482377,7.0,-0.48323892531763263,-0.256852727306092,-0.4187180770561017,-1.0
1335,40,housemaid,single,primary,no,109.0,yes,no,cellular,8,may,308.0,1.0,367.0,3,failure,no,4,2,1,0,1,0,0,5,0,0,3.2926829268292686,-0.3924505445555553,2.7333333333333334,0.1710609205612007,-0.5932377267879271,3.255540705858788,0.29729729729729737
1336,33,technician,single,secondary,no,608.0,no,no,cellular,31,jul,58.0,4.0,-1.0,0,unknown,no,10,2,2,0,0,0,2,7,0,0,1.9268292682926838,-0.232284674240431,14.999999999999998,-0.7530914041264171,0.415917271657578,-0.4187180770561017,-1.0
1337,42,bluecollar,married,secondary,no,879.0,yes,no,cellular,18,nov,140.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,11,0,0,3.6829268292682933,-0.14530080479073426,8.066666666666666,-0.4499694416288784,-0.5932377267879271,-0.4187180770561017,-1.0
1338,27,management,single,tertiary,no,541.0,yes,no,unknown,12,may,145.0,1.0,-1.0,0,unknown,no,5,2,3,0,1,2,2,5,0,0,0.7560975609756104,-0.25378991133685047,4.866666666666667,-0.43148639513512604,-0.5932377267879271,-0.4187180770561017,-1.0
1339,22,student,single,secondary,no,562.0,yes,no,cellular,5,may,147.0,1.0,-1.0,0,unknown,no,9,2,2,0,1,0,2,5,0,0,-0.21951219512195053,-0.247049463888719,1.1333333333333333,-0.4240931765376251,-0.5932377267879271,-0.4187180770561017,-1.0
1340,33,services,single,secondary,no,0.0,yes,no,cellular,28,jul,174.0,2.0,-1.0,0,unknown,no,8,2,2,0,1,0,2,7,0,0,1.9268292682926838,-0.4274366765482377,13.4,-0.3242847254713624,-0.256852727306092,-0.4187180770561017,-1.0
1341,58,management,married,tertiary,no,2076.0,no,no,cellular,27,aug,49.0,4.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,8,0,0,6.804878048780489,0.23890469975276024,12.866666666666667,-0.7863608878151712,0.415917271657578,-0.4187180770561017,-1.0
1342,50,services,married,secondary,no,1595.0,no,no,unknown,9,jun,882.0,1.0,-1.0,0,unknown,yes,8,1,2,0,0,2,2,6,0,1,5.2439024390243905,0.08451635582174867,3.2666666666666666,2.292914658043971,-0.5932377267879271,-0.4187180770561017,-1.0
1343,26,admin,single,secondary,no,0.0,no,yes,cellular,8,jul,165.0,1.0,-1.0,0,unknown,no,1,2,2,0,0,0,2,7,1,0,0.5609756097560981,-0.4274366765482377,2.7333333333333334,-0.35755420916011665,-0.5932377267879271,-0.4187180770561017,-1.0
1344,29,technician,single,secondary,no,1706.0,yes,no,cellular,18,jul,462.0,2.0,-1.0,0,unknown,no,10,2,2,0,1,0,2,7,0,0,1.1463414634146352,0.12014443519044364,8.066666666666666,0.7403387525687732,-0.256852727306092,-0.4187180770561017,-1.0
1345,36,unemployed,single,primary,no,1201.0,yes,no,unknown,5,jun,57.0,1.0,-1.0,0,unknown,no,11,2,1,0,1,2,2,6,0,0,2.51219512195122,-0.04194727725271819,1.1333333333333333,-0.7567880134251674,-0.5932377267879271,-0.4187180770561017,-1.0
1346,37,services,married,secondary,no,4760.0,yes,no,cellular,8,may,182.0,2.0,169.0,2,failure,no,8,1,2,0,1,0,0,5,0,0,2.7073170731707323,1.100398078361565,2.7333333333333334,-0.2947118510813586,-0.256852727306092,1.2786297302687115,-0.1351351351351351
